商品ｺｰﾄﾞ,商品名,単位,種別,主仕入先ｺｰﾄﾞ,1
S700000B00101,運賃（美唄仕入用）,,001,700000,1
S700000D00101,運賃(大阪仕入用),,001,700000,1
S700000D00201,名前なし,,001,700000,1
S700000D00301,運賃(第一)435x385x230,,001,700000,1
S700000D00302,運賃(第一)420x420x250,,001,700000,1
S700000D00303,運賃(第一)2025x180x165 ｴﾑｹｰﾃｰ,,001,700000,1
S700000D00401,運賃(西濃)W190xD480xH300,,001,700000,1
S700000D00402,運賃(西濃)納入先:(株)ﾘｯﾁｪﾙ東陽倉庫,,001,700000,1
S700000H00000,名前なし,,001,700000,1
S700000H00101,金型仕入,,001,700000,1
S700000H00201,修理,,001,700000,1
S700000H00301,消耗品,式,001,700000,1
S700000H00401,開発,,001,700000,1
S700000H00501,試作費,式,001,700000,1
S700000H00511,開発費(自社金型),式,001,700000,1
S700000H00601,材料代,,001,700000,1
S700000H00701,源泉・復興税 10.21%,,001,700000,1
S700000H00801,機械,式,001,700000,1
S700000I00101,運賃(石狩仕入用),,001,700000,1
S700035H00101,訪問ｺﾝｻﾙﾃｨﾝｸﾞ(ｱｲｱｲﾃｨ),時間,001,700035,1
S700035H00202,財務研修(ｱｲｱｲﾃｨ),時間,001,700035,1
S700045I00101,BOXﾋｰﾀｰ 内寸121x111x80 (110v/450w),組,001,700045,1
S700045I00102,BOXﾋｰﾀｰ 内寸250x120x100 110V/900W,組,001,700045,1
S700045I00103,ﾊﾞﾝﾄﾞﾋｰﾀｰ φ100ｘ40L 220V 400W,組,001,700045,1
S700045I00104,ﾊﾞﾝﾄﾞﾋｰﾀｰ φ100ｘ45L 220V 400W,組,001,700045,1
S700045I00105,ﾊﾞﾝﾄﾞﾋｰﾀｰ φ100ｘ60L 220V 550W,組,001,700045,1
S700045I00106,ﾊﾞﾝﾄﾞﾋｰﾀｰ φ110ｘ40L 220V 400W,組,001,700045,1
S700045I00107,ﾊﾞﾝﾄﾞﾋｰﾀｰ φ120ｘ40L 220V 480W,組,001,700045,1
S700045I00108,ﾊﾞﾝﾄﾞﾋｰﾀｰ φ120ｘ60L 220V 650W,組,001,700045,1
S700045I00109,ﾊﾞﾝﾄﾞﾋｰﾀｰ φ135ｘ55L 220V 500W,組,001,700045,1
S700045I00110,ﾊﾞﾝﾄﾞﾋｰﾀｰ φ150ｘ60L 220V 1000W,組,001,700045,1
S700045I00111,温調穴10φﾋｰﾀｰ角形100*100*20/110V180,組,001,700045,1
S700045I00112,温調穴10φﾋｰﾀｰ角形100*100*40/110V225,組,001,700045,1
S700045I00113,温調穴10φﾋｰﾀｰ角形100*100*60/110V375,組,001,700045,1
S700045I00114,温調穴10φﾋｰﾀｰ角形74*74*30/110V130W,組,001,700045,1
S700045I00115,温調穴10φﾋｰﾀｰ角形90*90*55/110V325W,組,001,700045,1
S700045I00116,温調穴10φﾋｰﾀｰ角形98*98*40(110V/225W,組,001,700045,1
S700045I00117,温調穴13φﾋｰﾀｰ角形98*98*30(110V･180W,組,001,700045,1
S700045I00118,ﾊﾞﾝﾄﾞﾋｰﾀｰ φ60ｘ35L 220V 150W,組,001,700045,1
S700085D00101,SUS304密着ｺｲﾙばねφ2.5×φ36.3×1500,本,001,700085,1
S700095D00101,ﾄﾖﾗｯｸ 900-352 (ｽﾗｲﾄﾞｾﾙ)*,,001,700095,1
S700095D00201,LDPEﾊﾟｲﾌﾟ 31x37.5 1890L,,001,700095,1
S700095D00301,PEﾊﾟｲﾌﾟ60x65x300L *,,001,700095,1
S700095D00401,ABSﾊﾟｲﾌﾟ8x12 410L,,001,700095,1
S700095D00402,ABSﾊﾟｲﾌﾟ5.6x12 150L 1000本ﾛｯﾄ,,001,700095,1
S700095D00501,BC8A,,001,700095,1
S700095D00602,AS171L,KG,001,700095,1
S700095D00603,PVC透明ﾊﾟｲﾌﾟφ22xφ16x2000L 200本～,本,001,700095,1
S700095D00701,硬質PVCﾊﾟｲﾌﾟ φ13xφ9 L=1850,本,001,700095,1
S700095D00801,MC2-24-12955　ﾌﾞﾗｳﾝ(4.5),kg,001,700095,1
S700095D00901,ﾊﾞｸﾃｷﾗｰ,kg,001,700095,1
S700095D01001,ﾌﾟﾛﾋﾞｯｸﾏｽﾀｰ,,001,700095,1
S700095D02001,HDPEﾊﾟｲﾌﾟφ40*37XL1159,,001,700095,1
S700095D03001,PVC透明ﾊﾟｲﾌﾟφ22xφ16x2000L 140本,1,001,700095,1
S700105D00101,検査手数料印紙代,,001,700105,1
S700105D00102,自賠責保険料,,001,700105,1
S700105D00104,重量税,,001,700105,1
S700105D00105,登録代行費,,001,700105,1
S700105D00106,ｶﾞｿﾘﾝ代,,001,700105,1
S700125I00101,X 光拡散PP-MB MBG102H01DL/500kg X,kg,001,700125,1
S700125I00102,X 光拡散PP-MB MBG102H01D/1000kg X,kg,001,700125,1
S700125I00103,X 光拡散PP-MB MBG102H01D/2000kg X,kg,001,700125,1
S700125I00201,光拡散PP-MB XMBG105H02DH/500kg,kg,001,700125,1
S700125I00202,光拡散PP-MB XMBG105H02DH/1000kg,kg,001,700125,1
S700125I00203,光拡散PP-MB XMBG105H02DH/2000kg,kg,001,700125,1
S700146B00101,52200-044 ｼﾞｬﾝﾊﾟｰ ﾌﾞﾗｯｸ SS-LL,枚,001,700146,1
S700146B00201,52202-044 ﾉｰﾀｯｸｶｰｺﾞﾊﾟﾝﾂ ﾌﾞﾗｯｸ 70-88,枚,001,700146,1
S700146B00301,刺繍 社名･名前入り,枚,001,700146,1
S700146I00101,ﾂｰﾀｯｸｶｰｺﾞﾊﾟﾝﾂ ﾈｲﾋﾞｰ W70～88 男性用 A,枚,001,700146,1
S700146I00102,ﾂｰﾀｯｸｶｰｺﾞﾊﾟﾝﾂ ﾈｲﾋﾞｰ W91～106男性用 A,枚,001,700146,1
S700146I00201,ﾂｰﾀｯｸﾊﾟﾝﾂ ﾈｲﾋﾞｰ W70～88 男性用 A,枚,001,700146,1
S700146I00202,ﾂｰﾀｯｸﾊﾟﾝﾂ ﾈｲﾋﾞｰ W91～106 男性用 A,枚,001,700146,1
S700146I00301,ﾌﾞﾙｿﾞﾝ ﾈｲﾋﾞｰ 3L 女性用 A,枚,001,700146,1
S700146I00302,ﾌﾞﾙｿﾞﾝ ﾈｲﾋﾞｰ 3L 男性用 A,枚,001,700146,1
S700146I00303,ﾌﾞﾙｿﾞﾝ ﾈｲﾋﾞｰ 3L･4L 男性用 A,枚,001,700146,1
S700146I00304,ﾌﾞﾙｿﾞﾝ ﾈｲﾋﾞｰ 4L･5L 女性用 A,枚,001,700146,1
S700146I00305,ﾌﾞﾙｿﾞﾝ ﾈｲﾋﾞｰ S～LL 女性用 A,枚,001,700146,1
S700146I00306,ﾌﾞﾙｿﾞﾝ ﾈｲﾋﾞｰ S～LL 男性用 A,枚,001,700146,1
S700146I00401,社名ｵﾘｼﾞﾅﾙ刺繍,枚,001,700146,1
S700146I00501,52200-044 ｼﾞｬﾝﾊﾟｰ ﾌﾞﾗｯｸ SS-LL,枚,001,700146,1
S700146I00502,52200-044 ｼﾞｬﾝﾊﾟｰ ﾌﾞﾗｯｸ EL,枚,001,700146,1
S700146I00503,52200-044 ｼﾞｬﾝﾊﾟｰ ﾌﾞﾗｯｸ 4L･5L,枚,001,700146,1
S700146I00601,52202-044 ﾉｰﾀｯｸｶｰｺﾞﾊﾟﾝﾂ ﾌﾞﾗｯｸ 70-88,枚,001,700146,1
S700146I00602,52202-044 ﾉｰﾀｯｸｶｰｺﾞﾊﾟﾝﾂ ﾌﾞﾗｯｸ 91-106,枚,001,700146,1
S700146I00701,刺繍 社名･名前入り 金茶,枚,001,700146,1
S700146I00801,71000-131 ｽﾄﾚｯﾁｼﾞｬﾝﾊﾟｰ ｼｯﾌﾞﾗｯｸ S-LL,枚,001,700146,1
S700146I00802,71000-131 ｽﾄﾚｯﾁｼﾞｬﾝﾊﾟｰ ｼｯﾌﾞﾗｯｸ EL,枚,001,700146,1
S700146I00803,71000-131 ｽﾄﾚｯﾁｼﾞｬﾝﾊﾟｰ ｼｯﾌﾞﾗｯｸ 4L5L,枚,001,700146,1
S700146I00901,71002-131 ﾉｰﾀｯｸｶｰｺﾞﾊﾟﾝﾂ ﾌﾞﾗｯｸ 70-88,枚,001,700146,1
S700146I00902,71002-131 ﾉｰﾀｯｸｶｰｺﾞﾊﾟﾝﾂ ﾌﾞﾗｯｸ 91-106,枚,001,700146,1
S700155D00101,ﾃﾌﾛﾝ粘着ﾃｰﾌﾟASF-110FR 0.13x50x10m,,001,700155,1
S700155D00201,FEP熱収縮ﾁｭｰ 1209-10 (型番100),,001,700155,1
S700166I00101,MPU-140855 蛍光ｸﾞﾘｰﾝ,kg,001,700166,1
S700166I00102,MPU-140857 蛍光ｲｴﾛｰ,kg,001,700166,1
S700166I00103,MPU-140858 蛍光ﾚｯﾄﾞ,kg,001,700166,1
S700166I00104,MPU-140859 蛍光ﾋﾟﾝｸ,kg,001,700166,1
S700166I00105,MPU-141121 Y11,kg,001,700166,1
S700166I00106,MPU-141122 Y2,kg,001,700166,1
S700166I00107,MPU-141123 B9,kg,001,700166,1
S700166I00108,MPU-141124 P2,kg,001,700166,1
S700166I00109,MPU-141125 FP2,kg,001,700166,1
S700166I00110,MPU-141126 LBR,kg,001,700166,1
S700166I00111,MPU-141127 YBR,kg,001,700166,1
S700166I00112,MPU-141128 PL-1,kg,001,700166,1
S700166I00113,MPU-141129 RD-1,kg,001,700166,1
S700166I00114,MPU-141137 #26  ﾍﾞｰｽ ET385を使用,kg,001,700166,1
S700166I00115,MPU-141140 #61 ﾍﾞｰｽ ET385を使用,kg,001,700166,1
S700166I00116,MPU-141141 #59 ﾍﾞｰｽ ET385を使用,kg,001,700166,1
S700166I00117,MPU-141130 YL-1,kg,001,700166,1
S700166I00118,MPU-141131 OR-1,kg,001,700166,1
S700166I00119,MPU-141132 PK-1,kg,001,700166,1
S700166I00120,MPU-141133 #52,kg,001,700166,1
S700166I00121,MPU-141134 #50,kg,001,700166,1
S700166I00122,MPU-141135 #41,kg,001,700166,1
S700166I00123,MPU-141136 #40,kg,001,700166,1
S700166I00124,MPU-141138 #330,kg,001,700166,1
S700166I00125,MPU-141139 #243,kg,001,700166,1
S700166I00126,MPU-141142 #53,kg,001,700166,1
S700166I00127,MPU-141143 #348,kg,001,700166,1
S700166K01001,MPU-137080B ﾌﾞﾗｯｸ   ﾍﾞｰｽ ET385を使用,kg,001,700166,1
S700166K02001,MPU-137081 ﾌﾞﾗｳﾝ   ﾍﾞｰｽ ET385を使用,kg,001,700166,1
S700166K03001,MPU-137100 抗菌剤,kg,001,700166,1
S701012I00101,AES-W240 BAB302UA,ｋｇ,001,701012,1
S701012I00102,AES-W240 BAC240,ｋｇ,001,701012,1
S701096B00101,立替金,式,001,701096,1
S701096B00201,ｶﾞｿﾘﾝ代,,001,701096,1
S701096B00301,灯油代,,001,701096,1
S701096I00101,ﾎﾞﾝﾉｯｸM 20L,缶,001,701096,1
S701096I00201,日産ｶｰﾘｰｽ(ﾘｰﾁ型ﾘﾌﾄRO1L10C),,001,701096,1
S701096I00301,警備保障,,001,701096,1
S701096I00401,除雪,式,001,701096,1
S701096I00501,ｶﾞｿﾘﾝ代,式,001,701096,1
S701096I00601,防火点検,,001,701096,1
S701096I00701,立替金,式,001,701096,1
S701096I00801,灯油代,式,001,701096,1
S701125I00101,ｴｸｾﾙｼｬﾉﾝ栗山工場行き(伊勢運輸),,001,701125,1
S701135B00101,ITS-B001(膨張性黒鉛の原料),ｋｇ,001,701135,1
S701135D00000,FSK-CMB1,kg,001,701135,1
S701135D00101,350 ITS-001,,001,701135,1
S701135D00102,350 卵殻,,001,701135,1
S701135D00201,C-1000灰 (ｽﾎﾟﾝｼﾞ)10x50x200,個,001,701135,1
S701135D00202,C-1000灰 (ｽﾎﾟﾝｼﾞ)45x50x200,個,001,701135,1
S701135D00401,使わない,個,001,701135,1
S701135D00501,C-1000灰 (ｽﾎﾟﾝｼﾞ)60x50x200,個,001,701135,1
S701135D00502,C-1000灰 (ｽﾎﾟﾝｼﾞ)90×50x200,個,001,701135,1
S701135D00601,MBN-85LK,kg,001,701135,1
S701135D00701,NO.9360 4kg,缶,001,701135,1
S701135D00801,HTR-SM4,KG,001,701135,1
S701135D00802,HTR-SM4 ※最低120kg,KG,001,701135,1
S701135D00901,MBN-85LK,kg,001,701135,1
S701135D01101,ｾﾙﾏｲｸMB3072,,001,701135,1
S701135D01201,ﾃﾞｽﾓｼﾞｭｰﾙRFE,,001,701135,1
S701135D01301,ﾄﾗﾝｽﾎﾟﾘｲｿﾌﾟﾚﾝ TP-301,kg,001,701135,1
S701135D01401,C-1000灰 (ｽﾎﾟﾝｼﾞ)27x50x200,個,001,701135,1
S701135K00101,ITS-WTP39(EXP)（106㎏以上）,kg,001,701135,1
S701135K00102,ITS-WTP39(EXP)（530㎏以上）,kg,001,701135,1
S701135K00103,ITS-WTP39(EXP)（1060㎏以上）,kg,001,701135,1
S701135K00104,ITS-WTP39(EXP)（2000㎏以上）,kg,001,701135,1
S701155D01000,ｱｻﾋｶｾｲ　SOE S1611,kg,001,701155,1
S701155D01100,ｱｻﾋｶｾｲ ｻﾝﾃｯｸ LD M2206,kg,001,701155,1
S701155D01200,ｱｻﾋｶｾｲ　ｽﾀｲﾗｯｸABS A127S27,kg,001,701155,1
S701155D01300,ｱｻﾋｶｾｲ ﾃﾞﾙﾍﾟｯﾄ 60N99140,kg,001,701155,1
S701155D01400,ｱｻﾋｶｾｲｹﾐｶﾙｽﾞ ｱｻｸﾘﾝ NEWEX,kg,001,701155,1
S701155D01500,ｱﾗｶﾜｶｶﾞｶ ｱﾙｺﾝ P-125,kg,001,701155,1
S701155D01600,ｱﾗｶﾜｶｶﾞｸ ﾌｧｲﾝｸﾘｽﾀﾙ KE-311,kg,001,701155,1
S701155D01700,ｵｵｻｶｶｾｲ ﾏﾙｶｻｲﾄﾞYP-PP(防ｶﾋﾞ材MB),kg,001,701155,1
S701155D02000,ｴｸｿﾝ ｻﾝﾄﾌﾟﾚｰﾝ 101-55 BK,kg,001,701155,1
S701155D02100,ｴｸｿﾝ ｻﾝﾄﾌﾟﾚｰﾝ 101-64 BK*100kg未満,kg,001,701155,1
S701155D02101,ｴｸｿﾝ ｻﾝﾄﾌﾟﾚｰﾝ 101-64 BK*500kg以上,kg,001,701155,1
S701155D02200,ｴｸｿﾝ ｻﾝﾄﾌﾟﾚｰﾝ 101-73 BK,kg,001,701155,1
S701155D02300,ｴｸｿﾝ ｻﾝﾄﾌﾟﾚｰﾝ 101-80　ﾛｯﾄ：25kg以上,kg,001,701155,1
S701155D02400,ｴｸｿﾝ ｻﾝﾄﾌﾟﾚｰﾝ 101-87 BK,kg,001,701155,1
S701155D02500,ｴｸｿﾝ ｻﾝﾄﾌﾟﾚｰﾝ 103-40 BK,kg,001,701155,1
S701155D02600,ｴｸｿﾝ ｻﾝﾄﾌﾟﾚｰﾝ 103-50 BK,kg,001,701155,1
S701155D02700,ｴｸｿﾝ ｻﾝﾄﾌﾟﾚｰﾝ 111-354,kg,001,701155,1
S701155D02800,ｴｸｿﾝ ｻﾝﾄﾌﾟﾚｰﾝ 111-450,kg,001,701155,1
S701155D02900,ｴｸｿﾝ ｻﾝﾄﾌﾟﾚｰﾝ 121-87,kg,001,701155,1
S701155D03000,ｴｸｿﾝ ｻﾝﾄﾌﾟﾚｰﾝ 123-52W242,kg,001,701155,1
S701155D03100,ｴｸｿﾝ ｻﾝﾄﾌﾟﾚｰﾝ 201-55 ｼﾛ*,kg,001,701155,1
S701155D03200,ｴｸｿﾝ ｻﾝﾄﾌﾟﾚｰﾝ 201-64 ｼﾛ 100kg未満,kg,001,701155,1
S701155D03201,ｴｸｿﾝ ｻﾝﾄﾌﾟﾚｰﾝ 201-64 ｼﾛ 100Kg以上,kg,001,701155,1
S701155D03300,ｴｸｿﾝ ｻﾝﾄﾌﾟﾚｰﾝ 201-80,kg,001,701155,1
S701155D03301,ｴｸｿﾝ ｻﾝﾄﾌﾟﾚｰﾝ 201-87 ﾅﾁｭﾗﾙ,kg,001,701155,1
S701155D03400,ｴｸｿﾝ ｻﾝﾄﾌﾟﾚｰﾝ 203-40,kg,001,701155,1
S701155D03500,ｴｸｿﾝ ｻﾝﾄﾌﾟﾚｰﾝ 8201-60,kg,001,701155,1
S701155D03501,ｴｸｿﾝ ｻﾝﾄﾌﾟﾚｰﾝ 8201-60 100kg以上,kg,001,701155,1
S701155D03600,ｴｸｿﾝ ｻﾝﾄﾌﾟﾚｰﾝ 8201-70 100kg以上,kg,001,701155,1
S701155D03601,ｴｸｿﾝ ｻﾝﾄﾌﾟﾚｰﾝ 8201-70 100kg未満,kg,001,701155,1
S701155D03700,ｴｸｿﾝ ｻﾝﾄﾌﾟﾚｰﾝ 8201-80　25Kg,kg,001,701155,1
S701155D03800,ｴｸｿﾝ ｻﾝﾄﾌﾟﾚｰﾝ 8211-25(ｼｻｸ),kg,001,701155,1
S701155D03900,ｴｸｿﾝ ｻﾝﾄﾌﾟﾚｰﾝ 8211-55,kg,001,701155,1
S701155D04000,ｴｸｿﾝ ﾋﾞｽﾀﾏｯｸｽ VM6102 (25kgﾛｯﾄ),kg,001,701155,1
S701155D04001,ｴｸｿﾝ ﾋﾞｽﾀﾏｯｸｽ VM6102 (300kgﾛｯﾄ),kg,001,701155,1
S701155D04002,ｴｸｿﾝ ﾋﾞｽﾀﾏｯｸｽ VM6102 (1000kgﾛｯﾄ),kg,001,701155,1
S701155D04003,ｴｸｿﾝ ﾋﾞｽﾀﾏｯｸｽ VM6102 (3000kgﾛｯﾄ),kg,001,701155,1
S701155D04100,ｸﾗﾘﾃｨ LA2250(他ｸﾚｰﾄﾞ含め100kg未満),kg,001,701155,1
S701155D04101,ｸﾗﾘﾃｨ LA2250(他ｸﾚｰﾄﾞ含め100～300kg),kg,001,701155,1
S701155D04102,ｸﾗﾘﾃｨ LA2250(他ｸﾚｰﾄﾞ含め320kg以上),kg,001,701155,1
S701155D04110,ｸﾗﾘﾃｨ LA2250 DF-20%,式,001,701155,1
S701155D04200,ｸﾗﾘﾃｨ LA2270(他ｸﾞﾚｰﾄﾞ含め100kg未満),Kg,001,701155,1
S701155D04201,ｸﾗﾘﾃｨ LA2270(他ｸﾞﾚｰﾄﾞ含め100～300kg),kg,001,701155,1
S701155D04202,ｸﾗﾘﾃｨ LA2270(他ｸﾞﾚｰﾄﾞ含めて320㎏以上,kg,001,701155,1
S701155D04300,ｸﾗﾘﾃｨ LA2330(他ｸﾞﾚｰﾄﾞ含め100～300kg),kg,001,701155,1
S701155D04301,ｸﾗﾘﾃｨ LA2330(他ｸﾞﾚｰﾄﾞ含め320㎏以上）,kg,001,701155,1
S701155D04400,ｸﾗﾘﾃｨ LA4285(他ｸﾞﾚｰﾄﾞ含め100kg未満),kg,001,701155,1
S701155D04401,ｸﾗﾘﾃｨ LA4285(他ｸﾞﾚｰﾄﾞ含め100kg以上),kg,001,701155,1
S701155D04402,ｸﾗﾘﾃｨ LA4285(他ｸﾞﾚｰﾄﾞ含め320kg以上）,kg,001,701155,1
S701155D04500,ｸﾗﾘﾃｨ LB550(他ｸﾞﾚｰﾄﾞ含め100kg未満),kg,001,701155,1
S701155D04501,ｸﾗﾘﾃｨ LB550(他ｸﾞﾚｰﾄﾞ含め100～300kg),kg,001,701155,1
S701155D04502,ｸﾗﾘﾃｨ LB550(他ｸﾞﾚｰﾄﾞ含め320kg以上）,kg,001,701155,1
S701155D04600,ｸﾗﾘﾃｨ LM730H(他ｸﾞﾚｰﾄﾞ含め100kg未満),kg,001,701155,1
S701155D04601,ｸﾗﾘﾃｨ LM730H(他ｸﾞﾚｰﾄﾞ含め100～300kg),kg,001,701155,1
S701155D04602,ｸﾗﾘﾃｨ LM730H(他ｸﾞﾚｰﾄﾞ含め320kg),kg,001,701155,1
S701155D04610,ｸﾗﾘﾃｨ LA3320(他ｸﾞﾚｰﾄﾞ含め100kg未満),kg,001,701155,1
S701155D04611,ｸﾗﾘﾃｨ LA3320(他ｸﾞﾚｰﾄﾞ含め100～300kg),kg,001,701155,1
S701155D04612,ｸﾗﾘﾃｨ LA3320(他ｸﾞﾚｰﾄﾞ含め320kg),kg,001,701155,1
S701155D04700,ｸﾗﾚ ｱｰﾈｽﾄﾝ CJ001N,kg,001,701155,1
S701155D04800,ｸﾗﾚ ｱｰﾈｽﾄﾝ EG40WFS-01,kg,001,701155,1
S701155D04900,ｸﾗﾚ ｱｰﾈｽﾄﾝ JS20N（ﾅﾁｭﾗﾙ）25kg以上,kg,001,701155,1
S701155D04901,ｸﾗﾚ ｱｰﾈｽﾄﾝ JS20N（ﾅﾁｭﾗﾙ）100kg以上,kg,001,701155,1
S701155D04902,ｸﾗﾚ ｱｰﾈｽﾄﾝ JS20N（ﾅﾁｭﾗﾙ）300kg以上,kg,001,701155,1
S701155D05000,ｸﾗﾚ ﾊﾟﾗﾍﾟｯﾄ G1000 200kg未満,kg,001,701155,1
S701155D05001,ｸﾗﾚ ﾊﾟﾗﾍﾟｯﾄ G1000 200kg以上,kg,001,701155,1
S701155D05100,ｸﾗﾚ ﾊﾟﾗﾍﾟｯﾄ SA1000 CW001 200kg未満,kg,001,701155,1
S701155D05101,ﾊﾟﾗﾍﾟｯﾄSA1000CW001 200㎏以上他ﾄ合可,kg,001,701155,1
S701155D05110,ｸﾗﾚ SA1000-CW001 TZA-5%,kg,001,701155,1
S701155D05200,使わない　ｸﾗﾚ ﾊﾟﾗﾍﾟｯﾄ SA1000 FW001,kg,001,701155,1
S701155D05201,ﾊﾟﾗﾍﾟｯﾄSA1000FW001 200kg以上他ﾄ合可,kg,001,701155,1
S701155D05300,ｸﾗﾚ ﾊﾟﾗﾍﾟｯﾄ SA1000 FR201 200kg未満,kg,001,701155,1
S701155D05301,ﾊﾟﾗﾍﾟｯﾄSA1000FR201 200kg以上他ﾄ合可,kg,001,701155,1
S701155D05400,ｸﾗﾚ ﾊﾟﾗﾍﾟｯﾄ SA1000 NW001 200kg未満,kg,001,701155,1
S701155D05401,ﾊﾟﾗﾍﾟｯﾄSA1000NW001 200kg以上他ﾄ合可,kg,001,701155,1
S701155D05402,ｸﾗﾚ ﾊﾟﾗﾍﾟｯﾄ SA1000 NW001 500kg以上,kg,001,701155,1
S701155D05500,ｸﾗﾚ ﾊﾟﾗﾍﾟｯﾄ SA1000 NW201 200kg未満,kg,001,701155,1
S701155D05501,ﾊﾟﾗﾍﾟｯﾄSA1000NW201 200kg以上他ﾄ合可,kg,001,701155,1
S701155D05600,ｸﾗﾚ ﾊﾟﾗﾍﾟｯﾄ SA1000 FP(粉) 200kg未満,kg,001,701155,1
S701155D05601,ﾊﾟﾗﾍﾟｯﾄSA1000FP(粉) 200kg以上他ﾄ合可,kg,001,701155,1
S701155D05700,ｸﾗﾚ ﾊﾟﾗﾍﾟｯﾄ SA1000 NP(粉) 200kg未満,kg,001,701155,1
S701155D05701,ﾊﾟﾗﾍﾟｯﾄSA1000NP(粉 200kg以上他ﾄ合可,kg,001,701155,1
S701155D05711,ﾊﾟﾗﾍﾟｯﾄ GF-1000　25kg～200kg未満,kg,001,701155,1
S701155D05801,ゼオノア　1020R,㎏,001,701155,1
S701155D05901,TOPAS　8007F-04,㎏,001,701155,1
S701155D06100,ｼｮｳﾜｶｾｲ GUF40M-A03 25kgﾛｯﾄ,kg,001,701155,1
S701155D06200,ｼｮｳﾜｶｾｲ ﾏｷｼﾛﾝ EJ-S5102 B-1,kg,001,701155,1
S701155D06300,ｼｮｳﾜｶｾｲ ﾏｷｼﾛﾝ ZAK40L-A03 NAT,kg,001,701155,1
S701155D06400,ｼｮｳﾜｶｾｲPVC ZAK50L A07 NA,kg,001,701155,1
S701155D06500,ｼｮｳﾜｶｾｲPVC ZAK80L-A03 NA,kg,001,701155,1
S701155D06600,ｼｮｳﾜｶｾｲPVC ZAK90L-E03 U-3,kg,001,701155,1
S701155D06700,ｼﾝｴﾂﾎﾟﾘﾏｰ EZ-501 ﾋﾟﾝｸ 232 25kgﾛｯﾄ,kg,001,701155,1
S701155D06701,ｼﾝｴﾂﾎﾟﾘﾏｰ EZ-501 ﾌﾞﾙｰ 704 25kgﾛｯﾄ,kg,001,701155,1
S701155D06800,ｼﾝｴﾂﾎﾟﾘﾏｰ SE-855 NATURAL,kg,001,701155,1
S701155D06801,ｼﾝｴﾂﾎﾟﾘﾏｰ SE-855（黒）,kg,001,701155,1
S701155D06900,ｽﾐﾄﾓ ｽﾐｺﾝ VM1125A55 WH-9Y-254,kg,001,701155,1
S701155D07000,ﾀｹﾊﾗｶｶﾞｸ ﾏｯｸｽ 1180K (25kgﾛｯﾄ),kg,001,701155,1
S701155D07100,ﾀｹﾊﾗｶｶﾞｸ ﾏｯｸｽ 2080K (25kgﾛｯﾄ),kg,001,701155,1
S701155D07101,ﾀｹﾊﾗｶｶﾞｸ ﾏｯｸｽ 2080K (1000kgﾛｯﾄ),kg,001,701155,1
S701155D07200,ﾃｸﾉﾎﾟﾘﾏｰ ﾃｸﾉABS 150 BR21113,kg,001,701155,1
S701155D07300,ﾃｸﾎﾟﾘﾏｰ SBX-8,kg,001,701155,1
S701155D07400,ﾃﾞﾝｶABS SE10,kg,001,701155,1
S701155D07500,ﾄｳｿｰ ｳﾙﾄﾗｾﾝ 520F,kg,001,701155,1
S701155D07600,ﾄｳｿｰ ｳﾙﾄﾗｾﾝ 633,kg,001,701155,1
S701155D07700,ﾄｳｿｰ ｳﾙﾄﾗｾﾝ EV630,kg,001,701155,1
S701155D07800,ﾄｳﾖｳﾎﾞｳ ｻｰﾘﾝｸ 3160N,kg,001,701155,1
S701155D07900,ﾆｯﾄｳﾌﾝｶ ｶﾙﾍﾟｯﾄA,kg,001,701155,1
S701155D08000,ﾆﾎﾝｶｾｲ ｽﾘﾊﾟｯｸｽO,kg,001,701155,1
S701155D08100,ﾆﾎﾝﾌﾟﾗｽ PVC FS-50%N,kg,001,701155,1
S701155D08200,ﾆﾎﾝﾎﾟﾘｴﾁ  ﾉﾊﾞﾃｯｸLD ZR20114MB20,kg,001,701155,1
S701155D08300,ﾆﾎﾝﾎﾟﾘｴﾁﾚﾝ ﾉﾊﾞﾃｯｸPP EA6A(串) *,kg,001,701155,1
S701155D08400,ﾆﾎﾝﾎﾟﾘｴﾁﾚﾝ ﾉﾊﾞﾃｯｸPP EA9H,kg,001,701155,1
S701155D08500,ﾉﾊﾞﾃｯｸ EG8B (25kgﾛｯﾄ),kg,001,701155,1
S701155D08501,ﾉﾊﾞﾃｯｸ EG8B (300kgﾛｯﾄ),kg,001,701155,1
S701155D08502,ﾉﾊﾞﾃｯｸ EG8B (1000kgﾛｯﾄ),kg,001,701155,1
S701155D08600,ﾊﾟﾗﾍﾟｯﾄSANP MHW64702(拡散材10%MB),kg,001,701155,1
S701155D08700,ﾌﾟﾗｲﾑﾎﾟﾘﾏｰ ﾌﾟﾗｲﾑﾎﾟﾘﾌﾟﾛ F-744NP,kg,001,701155,1
S701155D08800,ﾍﾞﾙﾍﾟｯﾄE-02 (PET樹脂),kg,001,701155,1
S701155D08900,ﾐﾂｲｶｶﾞｸ ﾀﾌﾏｰ PN3560,kg,001,701155,1
S701155D09000,ﾐﾂｲｶｶﾞｸ ﾈｵｾﾞｯｸｽ 1014T,kg,001,701155,1
S701155D09100,ﾐﾂｲｶｶﾞｸ ﾐﾗｽﾄﾏｰ 4010NS (25kgﾛｯﾄ),kg,001,701155,1
S701155D09101,ﾐﾂｲｶｶﾞｸ ﾐﾗｽﾄﾏｰ 4010NS (100kgﾛｯﾄ),kg,001,701155,1
