表示ｺｰﾄﾞ,新商品ｺｰﾄﾞ案,商品名,商品名索引,単位,製品長さ(mm),ｶｯﾄ長さ(mm),得意先(検索)ｺｰﾄﾞ
1,720096I014101,32D00100引違硝子受台8*27*40(ﾃｻ)EH591,8*27*40,個,0,0,720096
1,720096I014102,32D00100引違硝子受台8*27*40(日東)EH,8*27*40,個,0,0,720096
1,720096I014103,32D00200引違硝子受台8*27*65(ﾃｻ)EH591,8*27*65,個,0,0,720096
1,720096I014104,32D00200引違硝子受台8*27*65(日東)EH,8*27*65,個,0,0,720096
1,720096I014105,32D00300引違硝子受台8*27*120(ﾃｻ)EH,8*27*120,個,0,0,720096
1,720096I014106,32D00300引違硝子受台8*27*120(日東)EH,8*27*120,個,0,0,720096
1,720096I014201,32D00400引違ｶﾞﾗｽ受台(硬質)5*27*40 N,5*27*40,個,0,0,720096
1,720096I014202,32D00500引違ｶﾞﾗｽ受台(硬質)7*27*40 N,7*27*40,個,0,0,720096
1,720096I014203,32D00600引違ｶﾞﾗｽ受台(硬質)8*27*40 N,8*27*40,個,0,0,720096
1,720096I014204,32D00700引違ｶﾞﾗｽ受台(硬質)8*27*65 N,8*27*65,個,0,0,720096
1,720096I014205,32D00800引違ｶﾞﾗｽ受台(硬質)8*27*120 N,8*27*120,個,0,0,720096
1,720096I014301,32H05000引違硝子受台5*27*40(ﾃｻ) HRD,5*27*40,個,0,0,720096
1,720096I014302,32H05100引違硝子受台5*27*65(ﾃｻ) HRD,5*27*65,個,0,0,720096
1,720096I014303,32H05200引違硝子受台5*27*120(ﾃｻ) HRD,5*27*120,個,0,0,720096
1,720096I014401,34A08000ｶﾞﾗｽ受台防火縦枠用7*22*25(ﾃｻ,7*22*25,個,0,0,720096
0 ,720096I014402,34A08000ｶﾞﾗｽ受台防火縦枠用7*22*25(ﾃｻ,7*22*25,個,0,0,720096
1,720096I014501,40306000 方立補強材 L=1010,ﾎｳﾀﾃﾎｷｮｳ,本,0,0,720096
1,720096I014502,40306100 方立補強材 L=1060,ﾎｳﾀﾃﾎｷｮｳ,本,0,0,720096
1,720096I014503,40306200 方立補強材 L=1107,ﾎﾀﾃﾎｷｮｳ,本,0,0,720096
1,720096I014504,40306300 方立補強材 L=1210,ﾎﾀﾃﾎｷｮｳ,本,0,0,720096
1,720096I014505,40306400 方立補強材 L=1260,ﾎﾀﾃﾎｷｮｳ,本,0,0,720096
1,720096I014506,40306500 方立補強材 L=1410,ﾎﾀﾃﾎｷｮｳ,本,0,0,720096
0 ,720096I014507,方立補強材,ﾎｳﾀﾃﾎｷｮｳ,ｍ,0,0,720096
1,720096I014601,MCﾀｲﾌﾟ戸当り気密材A　道内,MCﾄｱﾀﾘ,ｍ,0,0,720096
0 ,720096I014602,MCﾀｲﾌﾟ戸当り気密材A　道外,MCﾄｱﾀﾘ,ｍ,0,0,720096
1,720096I014701,MCﾀｲﾌﾟ枠気密材6mm　L=2250,MCﾜｸｷﾐﾂｻﾞｲ,本,0,0,720096
1,720096I015101,K0013000 MK2特窓ﾍﾞｰｽｽﾍﾟｰｻｰC,ﾍﾞｰｽｽﾍﾟｰｻｰ,個,0,0,720096
1,720096I015201,ｶﾞﾗｽ受け台 5x33x40(日東),ｶﾞﾗｽｳｹﾀﾞｲ,個,0,0,720096
1,720096I015202,ｶﾞﾗｽ受け台 5x33x65(日東),ｶﾞﾗｽｳｹﾀﾞｲ,個,0,0,720096
1,720096I015301,ﾊﾞｽﾕﾆｯﾄｱﾀｯﾁﾒﾝﾄ,ﾊﾞｽﾕﾆｯﾄ,本,0,0,720096
1,720096I015401,戸当気密材 中空太(補修)13mm(9)栗･東,ﾄｱﾀﾘﾁｭｳｸｳ,ｍ,0,0,720096
1,720096I015501,戸当気密材 中空太(補修用)7mm,ﾄｱﾀﾘ,ｍ,0,0,720096
1,720096I015601,戸当気密材(補修用)8*5(5),ﾄｱﾀﾘ,ｍ,0,0,720096
1,720096I015701,戸当気密材(補修用)9mm(13mm),ﾄｱﾀﾘ,ｍ,0,0,720096
1,720096I015801,戸当気密材(補修用)ｴﾗｽﾄﾏｰ8φ　道内,ﾄｱﾀﾘ,ｍ,0,0,720096
1,720096I015802,戸当気密材(補修用)ｴﾗｽﾄﾏｰ8φ　道外,ﾄｱﾀﾘ,ｍ,0,0,720096
1,720096I016101,20043100戸当り気密材 框用 ひれ式 内,ﾄｱﾀﾘｷﾐﾂｻﾞｲ,ｍ,0,0,720096
0 ,720096I016102,20043100戸当り気密材 框用 ひれ式 外,ﾄｱﾀﾘｷﾐﾂｻﾞｲ,ｍ,0,0,720096
1,720096I016201,ﾄﾘﾌﾟﾙ41用ｶﾞﾗｽ受台 40mm,ﾄﾘﾌﾟﾙ41ﾖｳｶ,個,0,0,720096
1,720096I016202,ﾄﾘﾌﾟﾙ41用ｶﾞﾗｽ受台 65mm,ﾄﾘﾌﾟﾙ41ﾖｳｶ,個,0,0,720096
1,720096I016203,ﾄﾘﾌﾟﾙ41用ｶﾞﾗｽ受台 120mm,ﾄﾘﾌﾟﾙ41ﾖｳｶ,個,0,0,720096
1,720096I016301,ﾄﾞﾚｰｷｯﾌﾟ框用ｶﾞﾗｽ受台 40mm,ﾄﾞﾚｰｷｯﾌﾟｶﾏ,個,0,0,720096
1,720096I016302,ﾄﾞﾚｰｷｯﾌﾟ框用ｶﾞﾗｽ受台 65mm,ﾄﾞﾚｰｷｯﾌﾟｶﾏ,個,0,0,720096
1,720096I016303,ﾄﾞﾚｰｷｯﾌﾟ框用ｶﾞﾗｽ受台 120mm,ﾄﾞﾚｰｷｯﾌﾟｶﾏ,個,0,0,720096
1,720096I016401,ｾﾝﾀｰｼｰﾙ気密材,ｾﾝﾀｰｼｰﾙｷﾐﾂ,ｍ,0,0,720096
1,720121D000101,PY140ﾗﾌｶｯﾄ ﾌﾚｰﾑﾖｳｼﾝﾌﾟﾙ(A10) L24,PY140,個,24,24,720121
1,720121D000102,PY140ﾗﾌｶｯﾄ ﾌﾚｰﾑﾖｳｼﾝﾌﾟﾙ(A10) L37,PY140,個,37,37,720121
1,720121D000201,Y140 ｼﾝﾌﾞﾙ(ﾌﾚｰﾑ用) L=24,,個,24,24,720121
1,720121D000301,ﾗﾌｶｯﾄ ｽﾗｲﾄﾞﾚｰﾙ ﾅﾁｭﾗﾙ L=1000 PY514,ﾗﾌｶｯﾄ ｽﾗｲﾄ,ｍ,0,0,720121
1,720121D000401,ﾗﾌｶｯﾄ ﾛﾘｯﾌﾟ用ｶﾗｰ HE3422 L=32(5000),,個,32,32,720121
1,720121D000501,ﾗﾌｶｯﾄNR型連結環用E5HE3422ｼﾝﾌﾟﾙL=38.5,ﾗﾌ,個,38.5,38.5,720121
1,720121D000502,ﾗﾌｶｯﾄNR型連結環用E5HE3422ｼﾝﾌﾟﾙL=45,ﾗﾌ,個,45,45,720121
1,720121D000601,ﾗﾌｶｯﾄ保護ﾊﾟｯｷﾝｸﾞﾚｰ/12mm両面ﾃｰﾌﾟ L220,ﾊﾟｯｷﾝｸﾞﾚｰ,,220,220,720121
1,720121D000602,ﾗﾌｶｯﾄ保護ﾊﾟｯｷﾝｸﾞﾚｰ/12mm両面ﾃｰﾌﾟ L330,ﾊﾟｯｷﾝｸﾞﾚｰl,個,330,330,720121
1,720121D000603,ﾗﾌｶｯﾄ保護ﾊﾟｯｷﾝｸﾞﾚｰ/12mm両面ﾃｰﾌﾟ L89,ﾗﾌｶｯﾄ,個,89,89,720121
0 ,720152I000101,ADDｻﾎﾟｰﾄ ﾊﾟｲﾌﾟ24 L=44,ADDｻﾎﾟｰﾄ,個,0,0,720152
1,720152I000201,H6溝ﾊﾞｰ PP(ﾅﾁｭﾗﾙ)　受注ﾛｯﾄ 1000m/回,H6,ｍ,0,0,720152
0 ,720152I000202,H6溝ﾊﾞｰ PP(ﾅﾁｭﾗﾙ)　受注ﾛｯﾄ 3000m/回,H6,ｍ,0,0,720152
0 ,720152I000203,H6溝ﾊﾞｰ PP(ﾅﾁｭﾗﾙ)　受注ﾛｯﾄ 5000m/回,H6,ｍ,0,0,720152
1,720152I000301,T字ｼﾞｮｲﾅｰC L=2395 道内,Tｼﾞｼﾞｮｲﾅｰ,本,0,0,720152
0 ,720152I000302,T字ｼﾞｮｲﾅｰ C L=2395 道外,Tｼﾞｼﾞｮｲﾅｰ,本,0,0,720152
1,720152I000303,T字ｼﾞｮｲﾅｰC L=2695 道内,Tｼﾞｼﾞｮｲﾅｰ,本,0,0,720152
0 ,720152I000304,T字ｼﾞｮｲﾅｰ C L=2695 道外,Tｼﾞｼﾞｮｲﾅｰ,本,0,0,720152
1,720152I000401,ｴｯｼﾞｶﾊﾞｰ(粘着剤付) 黒 最低ﾛｯﾄ480m,ｻﾈｻﾞｲ,ｍ,0,0,720152
1,720152I000501,ｶﾊﾞｰﾌﾟﾚｰﾄ L=2500,ｶﾊﾞｰﾌﾟﾚｰﾄ,本,0,0,720152
1,720152I000601,ｻﾈ材 L=2395 道内,ｻﾈｻﾞｲ,本,0,0,720152
0 ,720152I000602,ｻﾈ材 L=2395 道外,ｻﾈｻﾞｲ,本,0,0,720152
1,720152I000603,ｻﾈ材 L=2695 道内,ｻﾈｻﾞｲ,本,0,0,720152
0 ,720152I000604,ｻﾈ材 L=2695 道外,ｻﾈｻﾞｲ,本,0,0,720152
1,720152I000701,ﾒｸﾗ板 L=2500,ﾒｸﾗｲﾀ,本,0,0,720152
1,720152I000801,水切り板 L=2500,ﾐｽﾞｷﾘｲﾀ,本,0,0,720152
1,720152I000901,片目地棒 L=3000,ｶﾀﾒｼﾞ,本,0,0,720152
0 ,720152I000902,片目地棒 L=3000　道外,ｶﾀﾒｼﾞ,本,0,0,720152
1,720152I001101,面木 L=3200,ﾒﾝｷﾞ,本,0,0,720152
0 ,720152I001102,面木 L=3200　道外,ﾒﾝｷﾞ,本,0,0,720152
1,720152I001201,両目地棒 L=3000,ﾘｮｳﾒｼﾞ,本,0,0,720152
0 ,720152I001202,両目地棒 L=3000　道外,ﾘｮｳﾒｼﾞ,本,0,0,720152
1,720165D000101,ｺｰｼｮﾝﾗｲﾅｰ(CL-01)　1000本～,ｺｰｼｮﾝﾗｲﾅｰ(,本,550,550,720165
1,720202I000101,PPｼﾞｮｲﾅｰBH-8 L=1820,BH-8,本,0,0,720202
1,720202I000102,PPｼﾞｮｲﾅｰBH-8(片ﾊｯﾄ) L=1820,BH-8,本,0,0,720202
1,720202I000201,PPｼﾞｮｲﾅｰBH-9 L=1820,BH-9,本,0,0,720202
1,720202I000202,PPｼﾞｮｲﾅｰBH-9(片ﾊｯﾄ) L=1820,BH-9,本,0,0,720202
1,720202I000301,PPｼﾞｮｲﾅｰBH-10 L=1820,BH-10,本,0,0,720202
1,720202I000302,PPｼﾞｮｲﾅｰBH-10(片ﾊｯﾄ) L=1820,BH-10,本,0,0,720202
1,720202I000401,ｽﾉｺ A-1(ﾛ型) L=225,ｽﾉｺ,本,0,0,720202
1,720202I000402,ｽﾉｺ A-1(ﾛ型) L=350,ｽﾉｺ,本,0,0,720202
1,720202I000501,ｽﾉｺ A-2(ｺ型) L=1000,ｽﾉｺ,本,0,0,720202
0 ,720202I000403,ｽﾉｺA-1,ｽﾉｺ,本,0,0,720202
0 ,720202I000502,ｽﾉｺA-2,ｽﾉｺ,本,0,0,720202
1,720202I000601,ｽﾍﾟｰｻｰ2*40,ｽﾍﾟｰｻｰ2*40,ｍ,0,0,720202
1,720202I000602,ｽﾍﾟｰｻｰ2mm 40*40,ｽﾍﾟｰｻｰ2mm,個,0,0,720202
1,720202I000701,ｽﾍﾟｰｻｰ5*40,ｽﾍﾟｰｻｰ5*40,ｍ,0,0,720202
1,720202I000702,ｽﾍﾟｰｻｰ5mm 40*40,ｽﾍﾟｰｻｰ5mm,個,0,0,720202
1,720202I000801,鎧張目地材 L=1800,,本,0,0,720202
1,720202I000901,軒天通気見切 16,,本,0,0,720202
1,720202I001101,平張用目地材 L=1820,,本,0,0,720202
1,720202I001201,目地材 B-6(PP) L=2000,ﾒｼﾞｻﾞｲB-6,本,0,0,720202
1,720202I001301,目地材 B-7(PP) L=2000,ﾒｼﾞｻﾞｲB-7,本,0,0,720202
1,720202I001302,目地材 B-7(PP) L=2000(片ﾊｯﾄ),ﾒｼﾞｻﾞｲB-7,本,0,0,720202
1,720202I001401,目地材B-1(PVC) L=2000,ﾒｼﾞｻﾞｲB-1,本,0,0,720202
1,720202I001501,目地材B-3(PVC) L=1820,ﾒｼﾞｻﾞｲB-3,本,0,0,720202
1,720202I001601,目地材B-6(PVC) L=2000,ﾒｼﾞｻﾞｲB-6,本,0,0,720202
1,720202I001701,目地材B-7(PVC) L=2000,ﾒｼﾞｻﾞｲB-7,本,0,0,720202
1,720202I001801,目地材B-8(PVC) L=1820,ﾒｼﾞｻﾞｲB-8,本,0,0,720202
1,720202I001901,目地材B-8(PVC) ﾃｰﾌﾟ無 L=1820,ﾒｼﾞｻﾞｲB-8,本,0,0,720202
1,720212I000101,水切りｺｰﾅｰｶﾞｰﾄﾞ L=90,ﾐｽﾞｷﾘｺｰﾅｰ,本,0,0,720212
1,720212I000102,水切りｺｰﾅｰｶﾞｰﾄﾞ L=160,ﾐｽﾞｷﾘｺｰﾅｰ,本,0,0,720212
1,720212I000103,水切りｺｰﾅｰｶﾞｰﾄﾞ,ﾐｽﾞｷﾘｺｰﾅｰ,ｍ,0,0,720212
1,720221D000101,ｺｰﾅｰｾﾞﾂｴﾝ,ｺｰﾅｰｾﾞﾂｴﾝ,m,100000,0,720221
1,720251D000101,1832 H鋼ﾊﾟｯｷﾝ(8mm) L=2000 ﾚﾓﾝｲｴﾛｰ,,本,2000,2040,720251
1,720251D000201,1832 H鋼ﾊﾟｯｷﾝ(8mm) L=2000 IW,ｱｲﾎﾞﾘｰ,本,2000,2040,720251
1,720251D000301,2036 H鋼ﾊﾟｯｷﾝ(9mm) L=2000 ﾚﾓﾝｲｴﾛｰ,2036Hｺｳ,本,2000,2040,720251
1,720251D000401,2036 H鋼ﾊﾟｯｷﾝ(9mm) L=2000 ｱｲﾎﾞﾘｰW,2036Hｺｳ,本,2000,2040,720251
1,720251D000501,2239 H鋼ﾊﾟｯｷﾝ(11mm) L=2000 ﾚﾓﾝｲｴﾛｰ,,本,2000,2040,720251
1,720251D000601,2239 H鋼ﾊﾟｯｷﾝ(11mm) L=2000 IW,,本,2000,2040,720251
1,720251D000701,2946 H鋼ﾊﾟｯｷﾝ(15mm)  L=2000　ﾚﾓﾝｲｴﾛｰ,,本,2000,2040,720251
1,720251D000801,2946 H鋼ﾊﾟｯｷﾝ(15mm)  L=2000　IW,,本,2000,2040,720251
1,720251D000901,3646 H鋼ﾊﾟｯｷﾝ(22mm) ﾚﾓﾝｲｴﾛｰ L=2000,,,2000,2040,720251
1,720251D001101,3646 H鋼ﾊﾟｯｷﾝ(22mm) ｱｲﾎﾞﾘｰW L=2000,ｱｲﾎﾞﾘｰw,,2000,2040,720251
1,720251D001301,3446 H鋼中空ﾊﾟｯｷﾝ(19mm) 2000L　LY,,,2000,2040,720251
1,720251D001401,3446 H鋼中空ﾊﾟｯｷﾝ(19mm) 2000L IW,3446,本,2000,2040,720251
1,720251D001501,SPC-6565V(ｿﾌﾄ) ﾚﾓﾝｲｴﾛｰ L=1000,,本,1000,1015,720251
1,720251D001601,SPC-6565V(ｿﾌﾄ) ｱｲﾎﾞﾘｰﾎﾜｲﾄ L=1000,ｱｲﾎﾞﾘｰﾎﾜｲﾄ,本,1000,1015,720251
0 ,720251D001502,SPC-6565V(ｿﾌﾄ) ﾚﾓﾝｲｴﾛｰ L=1000,,本,1000,1015,720251
1,720251D001701,樹脂金具 NPC6565V,,,1000,1015,720251
1,720261D000101,戸当たりゴム 300m(30m*10巻)金型ﾒﾝﾃ込,ﾄｱﾀﾘｺﾞﾑ,式,0,0,720261
1,720262I000101,ｳｪｻﾞｰｽﾄﾘｯﾌﾟ L=8.2m,ｳｪｻﾞｰｽﾄﾘｯﾌ,本,0,0,720262
1,720262I000102,ｳｪｻﾞｰｽﾄﾘｯﾌﾟ L=11.2m,ｳｪｻﾞｰｽﾄﾘｯﾌ,本,0,0,720262
1,720262I000201,ｸﾞﾚﾁｬﾝ3.0 L=1400,ｸﾞﾚﾁｬﾝ3.0,本,0,0,720262
1,720262I000301,ｸﾞﾚﾁｬﾝ3.0 L=1400 ﾌﾞﾛﾝｽﾞ,ｸﾞﾚﾁｬﾝ3.0,本,0,0,720262
1,720262I000401,ｸﾞﾚﾁｬﾝ6.8 L=1400,ｸﾞﾚﾁｬﾝ6.8,本,0,0,720262
1,720262I000501,ｸﾞﾚﾁｬﾝ6.8 L=1400 ﾌﾞﾛﾝｽﾞ,ｸﾞﾚﾁｬﾝ6.8,本,0,0,720262
1,720262I000601,消音樹脂 L=1000 (右巻),ｼｮｳｵﾝｼﾞｭｼ,ｍ,0,0,720262
1,720262I000701,消音樹脂 L=1000 (左巻),ｼｮｳｵﾝｼﾞｭｼ,ｍ,0,0,720262
1,720262I000801,消音樹脂SR-3-2 ｸﾞﾚｰ(右巻),ｼｮｳｵﾝｼﾞｭｼ,ｍ,0,0,720262
1,720262I000901,消音樹脂SR-3-2 ｸﾞﾚｰ(左巻),ｼｮｳｵﾝｼﾞｭｼ,ｍ,0,0,720262
1,720262I001101,消音樹脂 L=1823,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001102,消音樹脂 L=1834,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001103,消音樹脂 L=1840,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001104,消音樹脂 L=1845,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001105,消音樹脂 L=1870,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001106,消音樹脂 L=1950,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001107,消音樹脂 L=2050,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001108,消音樹脂 L=2070,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001109,消音樹脂 L=2150,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001110,消音樹脂 L=2200,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001111,消音樹脂 L=2250,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001112,消音樹脂 L=2270,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001113,消音樹脂 L=2317,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001114,消音樹脂 L=2350,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001115,消音樹脂 L=2370,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001116,消音樹脂 L=2400,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001117,消音樹脂 L=2450,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001118,消音樹脂 L=2550,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001119,消音樹脂 L=2570,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001120,消音樹脂 L=2600,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001121,消音樹脂 L=2650,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001122,消音樹脂 L=2750,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001123,消音樹脂 L=2770,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001124,消音樹脂 L=2800,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001125,消音樹脂 L=2850,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001126,消音樹脂 L=2950,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001127,消音樹脂 L=2970,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001128,消音樹脂 L=3050,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001129,消音樹脂 L=3150,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001130,消音樹脂 L=3170,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001131,消音樹脂 L=3250,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001132,消音樹脂 L=3300,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001133,消音樹脂 L=3370,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001134,消音樹脂 L=3450,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001135,消音樹脂 L=3650,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001136,消音樹脂 L=3670,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001137,消音樹脂 L=3850,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001138,消音樹脂 L=3970,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001139,消音樹脂 L=4050,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001140,消音樹脂 L=4100,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001141,消音樹脂 L=4250,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001142,消音樹脂 L=4270,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001143,消音樹脂 L=4450,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001144,消音樹脂 L=4570,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001145,消音樹脂 L=4650,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001146,消音樹脂 L=5050,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001201,消音樹脂SR-3-2 L=3200 ｸﾞﾚｰ,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001202,消音樹脂SR-3-2 L=4570 ｸﾞﾚｰ,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001203,消音樹脂SR-3-2 L=5000 ｸﾞﾚｰ,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001204,消音樹脂SR-3-2 L=5500 ｸﾞﾚｰ,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001205,消音樹脂SR-3-2 L=6000 ｸﾞﾚｰ,ｼｮｳｵﾝｼﾞｭｼ,本,0,0,720262
1,720262I001206,消音樹脂SR-3-2 ｸﾞﾚｰ,ｼｮｳｵﾝｼﾞｭｼ,ｍ,0,0,720262
0 ,720305D000101,ﾊﾟﾗﾍﾟｯﾄ NW001,ﾊﾟﾗﾍﾟｯﾄ ﾝw,kg,0,0,720305
0 ,720305D000201,ﾊﾟﾗﾍﾟｯﾄNW201 25kg,EX9-11-168,kg,0,0,720305
0 ,720305D000301,ﾊﾟﾗﾍﾟｯﾄ FR201,ﾊﾟﾗﾍﾟｯﾄ ﾝw,kg,0,0,720305
0 ,720305D000401,ｴﾝｹﾞｰｼﾞ8100,ｴﾝｹﾞｰｼﾞ,kg,0,0,720305
1,721031D000101,緩衝材 100L 4A-106472 (250ｹ/箱),ｶﾝｼｮｳｻﾞｲ,,100,100,721031
1,721062I000101,LED照明ﾕﾆｯﾄ遮熱ｶﾊﾞｰ L=1499,LEDｼｮｳﾒｲﾕﾆ,本,0,0,721062
1,721062I000102,LED照明ﾕﾆｯﾄ遮熱ｶﾊﾞｰ L=1500 400本～,LEDｼｮｳﾒｲﾕﾆ,本,0,0,721062
1,721072I000101,LEDﾕﾆｯﾄﾚﾝｽﾞCLED-PC277 1500～5999 *I,,,0,0,721072
1,721072I000102,LEDﾕﾆｯﾄﾚﾝｽﾞCLED-PC277 500～1499 *I,,,0,0,721072
1,721072I000201,CLED-PC541 LEDﾕﾆｯﾄ用ﾚﾝｽﾞ L=541 *I*,cｪd-pc541,本,0,0,721072
1,721072I000301,LEDﾕﾆｯﾄ用ﾚﾝｽﾞ(CLED-PC187),LEDﾕﾆｯﾄ,本,0,0,721072
1,721072I000302,LEDﾕﾆｯﾄ用ﾚﾝｽﾞ(CLED-PC277) 500～1499,LEDﾕﾆｯﾄ,本,0,0,721072
0 ,721072I000303,LEDﾕﾆｯﾄ用ﾚﾝｽﾞ(CLED-PC277)1500～5999,LEDﾕﾆｯﾄ,本,0,0,721072
1,721072I000401,LEDﾕﾆｯﾄ用ﾚﾝｽﾞ CLED-PC541　500～999本,LEDﾕﾆｯﾄ,本,0,0,721072
0 ,721072I000402,LEDﾕﾆｯﾄ用ﾚﾝｽﾞ CLED-PC541　1000～2999,LEDﾕﾆｯﾄ,本,0,0,721072
1,721082B000101,加熱発泡材 15mm幅 1.2厚 L=31.5,ｶﾈﾂﾊｯﾎﾟｳｻﾞ,個,0,0,721082
1,721082D000201,EBNJB-1 自在ｸﾞﾛﾒｯﾄ(粘着付) BK (30m), ｼﾞｻﾞｲｸﾞﾛﾒ,巻,30000,31000,721082
1,721082D000301,EBNJB-2 自在ｸﾞﾛﾒｯﾄ(粘着付) BK (30m）,ｼﾞｻﾞｲ,巻,30000,31000,721082
1,721082D000401,EBNJB-3 自在ｸﾞﾛﾒｯﾄ(粘着付) BK (30m), ｼﾞｻﾞｲｸﾞﾛﾒ,巻,30000,31000,721082
1,721082D000501,EB-NEC-1-BK ｴｯｼﾞｶﾊﾞｰ(粘着付)30m,,巻,30000,31000,721082
1,721082D000601,EB-NEC-1-CK 1mm幅粘着付ｴｯｼﾞｶﾊﾞｰ(30m),CCK (30M),巻,30000,31000,721082
1,721082D000701,EB-NEC-2-BK ｴｯｼﾞｶﾊﾞｰ(粘着付)30m,22(30m),巻,30000,31000,721082
1,721082D000801,EB-NEC-2-CK 2mm幅粘着付ｴｯｼﾞｶﾊﾞｰ(30m),2ck2,巻,30000,31000,721082
1,721082D000901,EB-NEC-3-BK ｴｯｼﾞｶﾊﾞｰ(粘着付)30m,,巻,30000,31000,721082
1,721082D001101,EB-NEC-3-CK 3mm幅粘着付ｴｯｼﾞｶﾊﾞｰ(30m),3ck3,巻,30000,31000,721082
1,721091I000101,3Dﾌﾟﾘﾝﾀ用ﾌｨﾗﾒﾝﾄｽﾁﾚﾝ系ｴﾗｽﾄﾏｰ(透明/A65,3dﾌﾟﾘﾝﾀﾖｳﾌ,巻,0,0,721091
1,721092I000101,PCﾊﾟｲﾌﾟ φ3.2xφ5.0x800L,PCﾊﾟｲﾌﾟ,本,0,0,721092
1,721092I000102,PCﾊﾟｲﾌﾟ φ3.2xφ5.0x1000L,PCﾊﾟｲﾌﾟ,本,0,0,721092
1,721092I000103,PCﾊﾟｲﾌﾟ φ3.2xφ5.0x1300L,PCﾊﾟｲﾌﾟ,本,0,0,721092
1,721092I000201,PCﾊﾟｲﾌﾟ φ4.2xφ6.0x800L,PCﾊﾟｲﾌﾟ,本,0,0,721092
1,721092I000202,PCﾊﾟｲﾌﾟ φ4.2xφ6.0x1000L,PCﾊﾟｲﾌﾟ,本,0,0,721092
1,721092I000301,PCﾊﾟｲﾌﾟ φ4.3xφ7.0x1000L,PCﾊﾟｲﾌﾟ,本,0,0,721092
1,721092I000401,PCﾊﾟｲﾌﾟ φ2.6xφ4.0x1100L,PCﾊﾟｲﾌﾟ,本,0,0,721092
1,721121D000101,軟質PVC60 □24.5x3t L=487,,本,0,0,721121
